#{"t_start": 1779554399.6366932, "env_id": "LunarLander-v3"}
r,l,t
-16.633991,190,197.429365
-8.072338,181,197.562738
-2.041849,186,197.695291
33.466908,140,197.793608
21.401733,153,197.902547
-157.902183,155,198.017805
51.845185,122,198.105973
73.637891,137,198.20519
57.371356,152,198.3152
67.164235,168,198.435045
17.532867,138,198.534778
11.112121,201,198.682167
-17.20896,187,198.818835
-7.387537,147,198.922086
67.026571,141,199.026013
32.029207,188,199.158631
-6.766199,171,199.277307
20.344938,223,199.433689
36.685883,174,199.811392
7.605895,198,199.955638
24.051793,135,200.054702
-154.747275,152,200.167356
37.414189,212,200.320222
31.22278,169,200.441727
17.074846,220,200.602601
-137.471205,147,200.709249
30.822048,210,200.862393
18.662341,228,201.030073
46.459597,248,201.213024
-28.627916,186,201.349198
11.59743,158,201.464997
18.91525,170,201.586862
34.322352,214,201.742468
18.597967,220,201.899267
9.294099,233,202.070939
29.168112,185,202.205648
27.81675,170,202.329011
8.894551,190,202.469775
-21.05317,129,202.564112
-11.314119,201,202.712426
22.196673,206,202.861766
-15.3721,266,203.053879
0.567185,172,203.179292
-105.504288,124,203.268649
-202.319274,149,203.678198
-50.413139,201,203.822052
3.470761,245,203.997658
15.615735,222,204.157805
1.418198,172,204.280004
-36.04447,219,204.439373
-67.064528,204,204.585685
-203.07715,101,204.6607
-29.107508,151,204.768582
-31.90623,167,204.886203
2.362719,126,204.979952
185.26865,342,205.22064
-28.007063,199,205.358541
3.607203,149,205.467057
-72.174865,146,205.572615
-14.486194,175,205.700137
-83.635536,140,205.801134
9.102653,93,205.869727
-52.598738,156,205.981405
-230.207069,151,206.087568
-137.497807,94,206.156263
-27.042567,109,206.234125
-123.505015,92,206.297587
-42.288884,126,206.385523
9.966938,84,206.448471
-73.751628,86,206.513434
0.923712,133,206.608163
3.732688,183,206.734953
-51.05882,80,206.789986
-31.328011,178,206.916513
-31.719575,129,207.008138
-6.198035,159,207.120619
-112.416482,136,207.216911
28.206639,128,207.441675
-87.031136,131,207.538049
-17.017489,135,207.635152
6.430919,102,207.709566
-22.929797,123,207.798497
-69.607053,142,207.900203
-28.350469,110,207.979964
0.52403,155,208.089571
-3.214945,159,208.20427
-11.327061,121,208.288788
4.407533,99,208.360344
-30.111029,168,208.479844
-15.175796,139,208.578347
-28.327473,112,208.660138
-33.183944,132,208.751502
-33.620847,114,208.835401
-6.182364,149,208.940685
-42.085285,156,209.066612
-20.614872,163,209.182016
34.884866,148,209.285945
61.242233,150,209.389984
8.691861,170,209.511096
-5.029413,161,209.62182
-4.522487,117,209.705539
40.880972,125,209.796033
-12.904777,191,209.930747
4.547089,147,210.034633
8.582062,134,210.128436
19.650127,163,210.311638
-24.870248,202,210.455585
5.771922,119,210.539437
64.583407,124,210.628082
25.518456,172,210.746585
-19.008319,187,210.87609
48.343705,161,210.990074
22.699441,177,211.385435
-42.501353,208,211.534064
60.029721,184,211.664748
-14.660473,224,211.824511
4.928955,111,211.903378
-19.421925,205,212.049405
35.78595,154,212.159387
-37.602632,183,212.289311
-40.478219,186,212.423527
-24.723874,177,212.548499
1.533617,262,212.740088
-16.765206,109,212.81711
15.349504,126,212.905502
-4.568142,156,213.019455
0.626348,122,213.105789
-9.666045,102,213.180143
21.969919,156,213.293307
24.058546,118,213.380126
-43.852291,166,213.503097
-0.733675,109,213.582613
5.014674,120,213.670264
-0.88041,102,213.741152
-53.493503,177,213.863024
-80.774444,147,213.966713
-63.868611,131,214.058159
-73.503491,178,214.184446
-54.860068,131,214.277496
-77.43543,165,214.392296
-60.685621,125,214.48252
-2.588263,94,214.550013
-66.566954,149,214.654386
-90.289121,183,214.782284
-130.980224,172,215.15551
-88.507171,143,215.257742
-89.993118,125,215.345493
-46.363661,108,215.423219
-99.655795,149,215.52954
-35.400375,111,215.612987
-98.439635,127,215.703556
-55.787791,122,215.789439
3.56493,127,215.881151
-166.245814,122,215.970584
-95.161263,127,216.061339
-128.170444,150,216.169524
-125.950103,155,216.279106
-80.795191,114,216.360394
-41.925369,128,216.456664
-23.288594,117,216.541673
-6.986049,113,216.625611
-15.447209,92,216.692459
-96.74999,139,216.793847
-28.55379,140,216.894928
-98.46313,124,216.988099
-87.693865,121,217.077509
-76.557982,114,217.161545
